,user_id,item_id,rating,timestamp
29123,2380,3215,4,1376524800
45263,2380,4983,5,1376956800
43128,2380,4744,5,1387929600
9257,2380,1061,4,1388534400
26638,2380,2929,5,1388534400
42896,2380,4722,5,1388534400
38176,2380,4217,5,1388534400
43583,2380,4805,5,1388534400
30367,2380,3351,5,1388534400
6849,2380,768,5,1388534400
43533,2003,4794,4,1323907200
7109,2003,800,4,1324425600
50469,2003,5526,5,1346716800
8354,2003,948,5,1346716800
1089,2003,127,5,1390953600
17670,2003,1951,4,1390953600
422,2003,55,4,1390953600
33669,2003,3709,5,1390953600
24794,2003,2711,4,1390953600
20625,72,2267,5,1282780800
27870,72,3073,5,1282780800
36262,72,3992,4,1282780800
4429,72,488,5,1282780800
43356,72,4770,5,1282780800
8759,72,998,5,1290729600
38920,72,4301,4,1291161600
13374,72,1493,5,1291161600
25478,820,2792,3,1280534400
43185,820,4752,5,1282694400
35727,820,3937,4,1308787200
48081,820,5249,3,1314144000
12981,820,1452,5,1338422400
5579,820,627,5,1341187200
14126,820,1571,5,1349049600
4994,820,558,5,1352246400
40956,1270,4519,4,1228262400
11189,1270,1270,4,1324425600
37336,1270,4110,4,1324425600
47083,1270,5138,4,1326240000
36126,1270,3974,4,1329868800
22714,1270,2509,4,1342396800
15927,1270,1779,4,1343260800
47010,1270,5135,4,1348704000
14131,1270,1571,2,1350518400
37620,1270,4144,3,1353369600
49552,1270,5420,4,1353369600
45400,1270,4996,4,1358380800
45877,1270,5036,4,1361923200
564,1270,69,4,1363824000
23511,1270,2596,2,1366761600
47762,1270,5205,5,1372550400
39646,787,4377,5,1294185600
8580,787,978,3,1294185600
17381,787,1934,5,1294185600
15020,787,1664,5,1294185600
11737,787,1317,5,1294185600
40684,787,4491,5,1294185600
27962,787,3084,5,1294185600
32688,787,3604,5,1294185600
12825,680,1434,5,1218585600
1677,680,193,5,1290384000
6528,680,741,5,1297814400
49418,680,5415,3,1331856000
23667,680,2605,5,1340150400
2268,680,270,2,1348012800
1126,680,130,5,1348012800
13864,680,1551,2,1350432000
17345,680,1929,2,1352851200
956,680,109,2,1355875200
37606,680,4144,1,1358208000
42694,680,4704,5,1363651200
31995,680,3536,2,1363651200
21102,680,2317,5,1363651200
36867,680,4061,5,1363737600
15964,680,1785,5,1363737600
11838,680,1335,5,1363737600
35821,680,3946,5,1363737600
27281,680,3011,1,1365379200
40177,680,4444,5,1365379200
10330,680,1178,5,1365379200
48100,680,5250,3,1371427200
36917,680,4068,5,1373846400
31415,680,3486,2,1373846400
15155,1304,1681,4,1290038400
4087,1304,454,5,1290816000
29816,1304,3294,5,1295049600
49887,1304,5459,5,1297987200
46181,1304,5068,5,1308268800
37028,1304,4075,5,1308268800
18676,1428,2066,5,1356134400
5859,1428,667,5,1356134400
41268,1428,4557,5,1356134400
16923,1428,1883,5,1356134400
20884,1428,2295,5,1356134400
40816,1428,4510,5,1356134400
26125,1428,2875,5,1356134400
44454,1428,4906,3,1356134400
26533,1428,2922,5,1356134400
5111,1428,578,5,1356134400
38676,2721,4274,5,1309046400
43873,2721,4840,1,1310169600
14348,2721,1595,3,1317168000
38832,2721,4289,1,1331769600
12655,2721,1420,5,1345507200
857,2721,100,5,1345766400
32828,2721,3622,5,1351900800
64,2721,13,3,1364688000
49650,2721,5435,5,1374710400
13510,2721,1507,5,1379635200
39047,2721,4316,5,1380153600
34525,2708,3807,5,1356652800
39736,2708,4387,5,1356652800
5108,2708,578,5,1356652800
26529,2708,2922,3,1356652800
19993,2708,2200,5,1357084800
1948,2708,228,5,1359763200
50464,2708,5526,4,1359763200
13271,2708,1479,5,1366502400
7889,2198,894,4,1228348800
45245,2198,4982,5,1228348800
30496,2198,3373,5,1247702400
12828,2198,1434,4,1251417600
16171,2198,1801,2,1283385600
3012,2198,335,3,1315872000
41400,2198,4571,4,1316736000
38585,2198,4265,3,1316736000
20441,2198,2250,3,1322179200
17837,2198,1970,4,1343779200
12444,2198,1396,5,1343779200
25751,2198,2833,4,1346112000
30986,2198,3439,4,1349740800
19394,2198,2141,4,1349740800
3718,2198,407,4,1353283200
10048,2198,1143,5,1372723200
35827,1367,3947,5,1275782400
23236,1367,2563,4,1275782400
9664,1367,1115,5,1296518400
31105,1367,3454,4,1361923200
30596,1367,3384,4,1380153600
8092,1367,913,5,1381104000
32302,336,3561,5,1241481600
27160,336,2999,5,1356480000
28836,336,3185,4,1356480000
32883,336,3624,5,1358208000
45375,336,4996,5,1359504000
24018,336,2628,4,1365552000
2082,336,245,5,1383782400
44707,336,4929,4,1387411200
12235,336,1375,3,1387411200
50386,336,5519,4,1387411200
8901,336,1007,5,1387411200
12561,336,1409,3,1387411200
33471,336,3691,2,1387411200
37515,194,4135,4,1302480000
24563,194,2692,5,1356480000
42162,194,4647,5,1356480000
27027,194,2978,5,1356480000
6391,194,727,4,1382486400
712,194,89,4,1382572800
48303,194,5284,4,1382572800
6469,194,736,5,1390176000
34508,194,3806,5,1390176000
14159,1157,1577,4,1356912000
37556,1157,4140,5,1361059200
39834,1157,4400,5,1361059200
39399,1157,4358,4,1361059200
15474,1157,1726,5,1361059200
6875,1157,772,5,1368057600
7704,1022,872,5,1135036800
46279,1022,5073,5,1135036800
13845,1022,1549,5,1135036800
50962,1022,5592,5,1135036800
9629,1022,1107,4,1135036800
31018,1022,3443,2,1135036800
30827,1022,3417,5,1138147200
11057,2143,1259,4,1362873600
21022,2143,2307,5,1362873600
18461,2143,2039,5,1362873600
18363,2143,2025,4,1362873600
49761,2143,5447,5,1362873600
17753,2143,1961,3,1362873600
25004,2143,2735,5,1362873600
35314,2143,3896,5,1364947200
2230,2656,263,4,1244246400
6410,2656,730,5,1245024000
37260,2656,4100,5,1245024000
90,2656,14,5,1245024000
27975,2656,3085,5,1245024000
36774,2656,4050,5,1245024000
22237,2656,2451,3,1245110400
579,2656,71,3,1246665600
5133,2656,578,4,1246665600
27579,2656,3041,4,1246665600
13061,2656,1463,4,1246665600
19197,2656,2116,5,1248134400
27270,2656,3009,5,1248134400
4225,2656,467,5,1248134400
123,2656,15,4,1248134400
33530,2656,3694,5,1248134400
18222,2656,2006,5,1248134400
31675,2656,3509,5,1248134400
22833,2656,2523,5,1248134400
23242,2656,2563,5,1248134400
24975,2156,2732,5,1282867200
989,2156,113,5,1290038400
41169,2156,4545,5,1291334400
16802,2156,1871,5,1292284800
44190,2156,4866,5,1293840000
44966,2156,4950,5,1294012800
34074,2156,3750,3,1294963200
9891,1660,1134,5,1316131200
18045,1660,1989,5,1319673600
16584,1660,1860,4,1322352000
29613,1660,3270,3,1330732800
11833,1660,1335,5,1335312000
15908,1660,1779,4,1344211200
46412,1660,5086,5,1348704000
34156,1660,3764,5,1348704000
15215,1660,1688,2,1348704000
32322,1660,3566,5,1356566400
10518,1660,1194,5,1356566400
16215,1660,1806,5,1356566400
7778,1660,878,2,1356566400
37374,1660,4117,3,1356566400
26743,1660,2945,5,1367280000
23560,1660,2600,4,1367280000
36824,1660,4055,4,1367280000
28812,1660,3184,4,1381017600
14740,1660,1638,4,1381017600
4600,1660,513,2,1385164800
49923,1660,5462,3,1385164800
27218,1660,3005,5,1385164800
34401,1660,3796,5,1385164800
20455,1660,2251,4,1385510400
32522,1660,3589,4,1388016000
3056,2412,342,5,1104796800
29683,2412,3279,4,1121299200
6341,2412,722,5,1350518400
46673,2412,5109,4,1350518400
40766,2412,4503,5,1350518400
32917,2412,3624,4,1353369600
37391,2412,4117,4,1358208000
17079,2412,1894,5,1362528000
23082,2412,2547,4,1365292800
37459,2412,4126,4,1365292800
46528,2412,5096,5,1374019200
21579,2412,2379,4,1376352000
28562,2412,3157,4,1376352000
11464,2412,1296,2,1377561600
7979,2412,902,5,1377561600
32113,2412,3541,4,1379894400
34765,2412,3839,2,1381795200
1052,2412,121,5,1382486400
9845,2412,1128,5,1384041600
25972,2412,2852,5,1384041600
12205,2412,1370,5,1384041600
45089,2412,4961,3,1384300800
34341,2412,3784,3,1385856000
23630,2412,2604,5,1385856000
48888,1385,5351,5,1262649600
48248,1385,5279,5,1286928000
8282,1385,942,5,1286928000
36605,1385,4032,5,1304985600
22223,1385,2451,2,1308528000
6276,1385,721,5,1385769600
34130,1385,3761,5,1388188800
2113,594,246,5,1338768000
37725,594,4163,5,1338768000
27514,594,3035,4,1338768000
29869,594,3299,4,1338768000
38882,594,4293,5,1338768000
5671,594,642,4,1338768000
16252,594,1810,5,1338768000
21485,594,2368,5,1338768000
26270,1452,2892,5,1363132800
22068,1452,2434,5,1363132800
42707,1452,4705,4,1363132800
9213,1452,1053,1,1388102400
19805,1452,2183,5,1388102400
9114,1452,1040,5,1388102400
22598,1452,2499,5,1388102400
7260,2013,822,4,1403568000
39780,2013,4389,4,1403568000
19248,2013,2122,5,1403568000
26719,2013,2941,4,1403568000
35754,2013,3940,4,1403568000
39117,2013,4321,5,1404000000
46518,2013,5095,5,1404000000
50739,2013,5562,5,1404259200
33934,2425,3729,4,1367539200
30948,2425,3436,5,1367539200
11772,2425,1322,5,1367539200
41630,2425,4593,5,1367539200
10971,2425,1246,4,1367539200
3589,2425,392,4,1367539200
16073,2425,1794,5,1367539200
47303,2425,5163,5,1367539200
6114,2425,701,3,1367539200
3078,410,344,5,1296086400
15186,410,1686,5,1316044800
49158,410,5381,5,1318204800
47071,410,5138,4,1332201600
13690,410,1531,5,1346889600
21789,410,2403,4,1346889600
9484,410,1091,4,1347580800
27747,410,3059,5,1348617600
28838,410,3185,4,1349913600
37602,410,4144,4,1350172800
3704,410,407,4,1353369600
42041,410,4633,2,1355788800
25223,410,2768,3,1364774400
28777,410,3180,5,1372723200
19171,410,2114,1,1372723200
31226,410,3468,5,1375833600
2158,410,254,3,1376784000
7534,410,858,5,1377129600
3623,410,399,5,1378944000
47558,410,5183,4,1378944000
20752,410,2277,4,1380153600
19525,1409,2160,4,1398988800
4791,1409,540,5,1399420800
43722,1409,4820,4,1399420800
6232,1409,717,4,1401235200
28643,1409,3170,5,1401235200
37648,1409,4152,4,1401321600
44412,1409,4895,4,1401321600
1284,1409,152,4,1401494400
14884,1596,1653,5,1391644800
37828,1596,4177,3,1391644800
15767,1596,1766,4,1391644800
3763,1596,415,5,1391644800
47800,1596,5211,4,1391644800
27845,1596,3069,5,1391644800
42099,1596,4638,5,1391644800
42140,1596,4644,5,1391644800
31800,2483,3523,4,1314057600
42777,2483,4709,4,1315440000
36120,2483,3974,4,1321315200
29631,2483,3270,3,1330646400
41708,2483,4599,4,1345680000
17480,2483,1943,4,1352505600
22514,2483,2487,3,1352678400
35915,2483,3962,5,1362528000
36834,2483,4055,3,1363564800
11665,2483,1312,4,1375488000
44359,2483,4887,3,1377648000
40699,2483,4493,4,1378598400
40643,2483,4488,3,1378598400
36994,2483,4074,4,1379289600
47368,2483,5167,3,1386028800
23632,2483,2604,3,1386028800
37019,829,4075,5,1326240000
2462,829,286,4,1326240000
46178,829,5068,5,1326240000
20570,829,2261,5,1326672000
6905,829,775,5,1326844800
19130,829,2109,5,1354147200
6309,829,721,5,1354147200
6135,829,704,2,1354147200
48567,829,5320,4,1354492800
28945,829,3192,5,1358985600
31064,829,3446,5,1358985600
10040,829,1142,5,1359676800
5297,829,598,5,1360713600
16084,1339,1797,2,1285113600
48155,1339,5257,5,1356393600
33303,1339,3675,4,1356393600
1214,1339,142,3,1358899200
4050,1339,451,5,1358899200
14133,1339,1572,3,1358899200
47554,1339,5182,5,1376870400
43476,1339,4784,5,1381276800
49395,1339,5413,5,1393977600
26248,1339,2888,5,1393977600
49726,711,5443,5,1249776000
38787,711,4282,4,1253664000
2073,711,244,5,1280707200
31091,711,3451,4,1280707200
38698,711,4274,5,1306108800
3798,711,417,4,1310342400
4559,1443,505,5,1262217600
29388,1443,3246,1,1288310400
25087,1443,2743,4,1300838400
18992,1443,2096,5,1308700800
36750,1443,4049,5,1309824000
42216,1443,4651,5,1315785600
8805,1443,1002,5,1317254400
9354,1443,1076,5,1319241600
9386,1443,1078,5,1323043200
38294,1443,4228,5,1323043200
5035,1443,566,5,1331078400
38549,1443,4261,5,1348704000
49488,1443,5420,5,1351382400
49772,1443,5449,5,1352851200
44877,1443,4940,4,1377388800
11249,1443,1279,4,1378166400
25045,2639,2737,5,1279584000
49469,2639,5417,4,1389225600
45205,2639,4972,5,1389225600
4168,2639,463,5,1389225600
8388,2639,952,5,1389225600
11139,2639,1266,5,1389225600
10207,2639,1164,5,1389225600
19159,2639,2113,5,1389225600
9408,2639,1079,5,1389225600
49559,2639,5422,4,1389225600
30564,2639,3382,4,1389225600
11792,2639,1327,5,1389225600
27689,311,3052,5,1405987200
5980,311,681,5,1405987200
10956,311,1245,5,1405987200
17117,311,1901,5,1405987200
22951,311,2531,5,1405987200
38924,311,4301,5,1405987200
30848,311,3421,5,1405987200
3937,311,438,5,1405987200
9032,311,1026,5,1405987200
9100,311,1036,5,1405987200
36244,311,3989,5,1405987200
24155,311,2639,5,1405987200
28210,34,3120,5,1243555200
3727,34,408,5,1322352000
6871,34,772,5,1322352000
39441,34,4362,5,1324857600
30061,34,3314,5,1324857600
35124,34,3881,5,1324857600
5649,1241,637,4,1376179200
42636,1241,4695,4,1376179200
22307,1241,2465,4,1376179200
48263,1241,5279,5,1376179200
20020,1241,2204,5,1376179200
49877,1241,5456,5,1376179200
31516,173,3490,5,1319068800
5807,173,658,5,1327536000
7038,173,793,4,1337212800
8251,173,938,5,1345680000
41746,173,4603,5,1348012800
49773,173,5449,5,1350518400
21991,173,2424,5,1350518400
9512,173,1092,5,1352937600
36448,173,4019,3,1361404800
8204,173,933,4,1385251200
45272,173,4985,5,1385510400
12558,173,1409,4,1385510400
50107,1438,5486,5,1276473600
20330,1438,2240,5,1288051200
3064,1438,344,4,1313625600
50229,1438,5494,4,1314316800
29397,1438,3247,5,1318032000
44816,1438,4935,1,1321747200
17323,1438,1928,4,1322006400
10589,1438,1203,4,1322179200
43357,1438,4770,3,1322524800
49092,1438,5370,5,1352332800
1774,1438,206,4,1354060800
15970,1438,1786,5,1359504000
13494,2449,1503,4,1252886400
25284,2449,2775,5,1314057600
45943,2449,5046,3,1333238400
7844,2449,887,5,1333238400
44282,2449,4882,4,1333238400
7614,2449,868,4,1333238400
10464,2449,1187,4,1333238400
7311,2449,829,4,1352332800
38879,2449,4292,5,1384646400
22198,2449,2444,5,1385337600
37542,2449,4139,5,1385337600
9439,2449,1082,2,1385337600
50685,440,5551,5,1235952000
27380,440,3024,2,1241568000
11435,440,1294,4,1241568000
20263,440,2234,5,1242259200
998,440,114,5,1243209600
7933,440,897,5,1243209600
24957,440,2730,5,1243209600
6102,440,699,5,1243209600
1982,440,231,5,1249430400
26452,440,2913,5,1249430400
7018,440,790,5,1249430400
49366,440,5406,5,1269129600
7151,1783,805,5,1383091200
27958,1783,3084,5,1383091200
40203,1783,4446,4,1383091200
27882,1783,3073,4,1383091200
17367,1783,1933,4,1383091200
30102,1783,3316,5,1383091200
30166,1783,3326,5,1389744000
22875,1783,2527,5,1389744000
27590,2856,3043,4,1364515200
30978,2856,3439,5,1364515200
26423,2856,2909,4,1391126400
42160,2856,4647,4,1391126400
31315,2856,3476,5,1391126400
18482,2856,2041,4,1391126400
1851,2856,220,5,1391126400
49595,2191,5425,5,1365811200
8180,2191,928,5,1365811200
17203,2191,1913,5,1365811200
45947,2191,5047,5,1365811200
7515,2191,855,5,1365811200
39784,2191,4389,5,1387065600
7118,2191,801,5,1388448000
6007,2386,684,3,1369699200
24396,2386,2673,5,1369699200
48857,2386,5347,4,1371427200
4084,2386,454,5,1371427200
40504,2386,4478,5,1375574400
6700,2386,757,5,1376352000
42128,2386,4642,5,1386115200
30561,2386,3382,5,1386115200
37085,1123,4079,4,1127692800
10935,1123,1240,4,1127692800
29684,1123,3279,4,1127779200
50699,1123,5552,5,1127779200
18256,1123,2010,3,1127779200
26480,1123,2914,5,1127779200
21422,1123,2357,4,1127779200
38661,920,4271,5,1356566400
6313,920,721,5,1358121600
32125,920,3542,4,1358121600
21427,920,2358,4,1358121600
30249,920,3336,2,1358121600
17455,920,1941,5,1358121600
46127,920,5064,5,1358121600
5768,920,652,5,1358121600
32393,2513,3574,5,1385510400
25404,2513,2782,4,1385596800
2131,2513,249,5,1386115200
42178,2513,4647,4,1389571200
33541,2513,3695,5,1389571200
21144,2513,2321,5,1389657600
45932,2513,5043,5,1389657600
31510,2513,3489,5,1389657600
34580,2065,3817,5,1230681600
47125,2065,5148,5,1233360000
46972,2065,5132,4,1321574400
13215,2065,1473,4,1325030400
12669,2065,1420,4,1345507200
44616,2065,4922,5,1350950400
45390,2065,4996,4,1358380800
3321,2065,362,4,1366243200
46526,2065,5096,4,1376524800
1996,2065,233,4,1376524800
8154,2065,924,4,1381708800
2060,2033,242,4,1311724800
33009,2033,3639,5,1311724800
49987,2033,5468,5,1311724800
36219,2033,3987,5,1311724800
4335,2033,476,5,1311897600
4752,2033,530,5,1311897600
7939,2033,898,5,1311897600
45897,2033,5039,5,1312934400
7803,927,881,5,1369180800
41339,927,4559,5,1372204800
8047,927,905,5,1375056000
34573,927,3816,5,1378512000
50078,927,5479,5,1383177600
611,927,77,5,1383177600
47248,1868,5154,5,1319068800
12925,1868,1446,4,1319068800
3254,1868,357,4,1340236800
29895,1868,3301,5,1345593600
41243,1868,4554,5,1348099200
46416,1868,5086,5,1350604800
40752,1868,4503,5,1350604800
45153,1868,4966,5,1352937600
34010,1868,3742,4,1358380800
1897,1868,224,4,1374537600
11220,1868,1275,3,1378252800
9278,1868,1064,5,1378252800
17394,1868,1935,3,1381968000
4234,1868,469,5,1383609600
7423,1868,847,3,1392163200
48929,1868,5353,2,1394928000
43287,1868,4761,5,1395878400
44463,2034,4906,5,1265587200
49420,2034,5415,3,1316390400
42696,2034,4704,4,1318291200
16068,2034,1794,5,1318809600
18052,2034,1989,4,1319500800
46971,2034,5132,5,1321228800
38310,2034,4228,4,1321488000
3981,2034,444,4,1323993600
24796,2034,2711,4,1324857600
36172,2034,3980,4,1342742400
31191,2034,3463,5,1345248000
13693,2034,1531,4,1347235200
957,2034,109,5,1348444800
41694,2034,4599,4,1348444800
17470,2034,1943,4,1350691200
44206,2034,4868,3,1352592000
3714,2034,407,5,1352592000
14947,2034,1657,4,1354492800
32904,2034,3624,5,1355270400
42939,2034,4727,4,1356825600
14076,2034,1567,4,1358553600
1957,2034,228,4,1363478400
44561,2034,4914,5,1365120000
7946,2034,900,4,1368316800
36454,2034,4019,4,1368316800
21608,2034,2381,4,1369180800
48101,2034,5250,4,1372291200
39508,2034,4366,4,1372291200
21701,2034,2390,5,1375574400
28552,2034,3157,5,1375574400
35489,2034,3912,5,1377043200
41309,2034,4558,4,1377820800
43674,2034,4817,5,1379548800
30843,2034,3420,4,1379548800
11270,2034,1279,4,1380240000
33331,2034,3677,5,1383091200
24081,2034,2633,4,1385164800
45307,2034,4986,5,1385683200
21842,2034,2407,4,1388016000
11011,197,1254,3,1334016000
35805,197,3945,5,1347408000
37801,197,4174,5,1349049600
12016,197,1353,5,1349049600
39974,197,4425,4,1352419200
267,197,33,5,1352505600
4697,197,521,3,1354579200
47913,197,5231,4,1354665600
32819,197,3621,4,1360540800
40716,197,4498,3,1369958400
12848,2769,1438,4,1332892800
37963,2769,4200,2,1332892800
38512,2769,4254,5,1332892800
5738,2769,650,5,1388534400
39065,2769,4317,4,1388534400
31325,2769,3477,5,1388534400
18693,2769,2068,5,1388534400
15694,2769,1752,5,1388534400
13808,416,1545,5,1290902400
19191,416,2116,4,1293408000
33024,416,3642,5,1293408000
43173,416,4751,5,1293408000
11392,416,1291,4,1293667200
50860,416,5577,5,1293926400
43215,416,4756,5,1311724800
